Latitude,Longitude,X Coordinate,Y Coordinate,Location
41.99471921,-87.68733314,1159856,1941328,"(41.99471921, -87.68733314)"
41.94894177,-87.66080606,1167198,1924702,"(41.948941768, -87.660806056)"
41.86504106,-87.62409638,1177437,1894209,"(41.865041062, -87.624096382)"
41.88273892,-87.6353287,1174325,1900633,"(41.882738916, -87.635328699)"
41.74987153,-87.64523165,1172016,1852195,"(41.749871534, -87.645231645)"
41.85406046,-87.67225484,1164350,1890103,"(41.854060457, -87.672254836)"
42.007307,-87.68299289,1161001,1945924,"(42.007306996, -87.682992889)"
41.88994474,-87.66146198,1167188,1903202,"(41.889944742, -87.66146198)"
41.94145733,-87.75536633,1141493,1921787,"(41.941457329, -87.755366328)"
41.93542789,-87.72656991,1149343,1919644,"(41.935427894, -87.726569911)"
41.98836987,-87.67251491,1163902,1939045,"(41.988369871, -87.672514905)"
41.89251494,-87.70890602,1154263,1904041,"(41.892514941, -87.708906024)"
41.99209301,-87.67334085,1163667,1940400,"(41.992093005, -87.673340847)"
41.78013112,-87.69829442,1157455,1863110,"(41.780131119, -87.698294419)"
41.93097026,-87.70495165,1155237,1918062,"(41.930970256, -87.704951645)"
41.7973935,-87.62253599,1178066,1869562,"(41.797393503, -87.622535986)"
41.9836449,-87.65892194,1167611,1937352,"(41.983644896, -87.658921935)"
41.87073717,-87.72382628,1150257,1896076,"(41.870737167, -87.723826284)"
41.99248515,-87.67712202,1162638,1940535,"(41.992485148, -87.677122019)"
41.77962384,-87.59462971,1185731,1863151,"(41.779623837, -87.594629708)"
41.90120618,-87.75452094,1141822,1907121,"(41.901206182, -87.754520937)"
41.69318871,-87.64816845,1171379,1831534,"(41.693188709, -87.64816845)"
41.92165966,-87.70055647,1156458,1914678,"(41.921659659, -87.700556472)"
41.95544923,-87.65258336,1169416,1927091,"(41.955449226, -87.652583361)"
41.9869721,-87.8083444,1126978,1938280,"(41.986972095, -87.8083444)"
41.70482865,-87.61248227,1181090,1835855,"(41.704828645, -87.612482271)"
41.88092826,-87.75875435,1140719,1899724,"(41.880928259, -87.758754351)"
41.74731787,-87.72421455,1150470,1851102,"(41.747317872, -87.724214545)"
41.92331775,-87.73285795,1147663,1915219,"(41.923317752, -87.732857947)"
41.71000006,-87.61748958,1179707,1837728,"(41.710000064, -87.617489581)"
41.70639426,-87.53860961,1201257,1836603,"(41.706394256, -87.53860961)"
41.90534989,-87.68954999,1159498,1908757,"(41.905349885, -87.689549991)"
41.69187438,-87.67496527,1164064,1830998,"(41.691874384, -87.674965274)"
41.78410116,-87.60213885,1183669,1864765,"(41.784101156, -87.602138847)"
41.9421125,-87.66145858,1167040,1922212,"(41.942112495, -87.661458579)"
41.74409393,-87.59470732,1185821,1850204,"(41.744093932, -87.594707324)"
41.77048307,-87.72121307,1151229,1859549,"(41.770483074, -87.721213074)"
41.69265959,-87.61763794,1179719,1831409,"(41.692659589, -87.617637943)"
42.00658532,-87.67195481,1164003,1945684,"(42.006585323, -87.671954809)"
41.90249552,-87.66593315,1165935,1907766,"(41.902495515, -87.665933154)"
41.8693155,-87.66321272,1166770,1895681,"(41.869315503, -87.663212718)"
41.94592258,-87.70981504,1153874,1923501,"(41.945922582, -87.709815043)"
41.91274663,-87.74928415,1143219,1911336,"(41.912746627, -87.74928415)"
41.64873058,-87.61362756,1180948,1815411,"(41.648730581, -87.613627561)"
41.83152973,-87.7186467,1151770,1881799,"(41.831529731, -87.718646703)"
41.87419281,-87.66711992,1165692,1897450,"(41.874192812, -87.667119921)"
41.90978208,-87.63466678,1174425,1910489,"(41.909782077, -87.634666781)"
41.96004983,-87.63769533,1173452,1928800,"(41.960049832, -87.637695331)"
41.73146222,-87.64836637,1171214,1845480,"(41.731462223, -87.648366369)"
41.75478387,-87.56144281,1194864,1854179,"(41.754783866, -87.561442811)"
41.9209611,-87.69730048,1157346,1914430,"(41.920961101, -87.697300475)"
41.88200442,-87.72889702,1148847,1900172,"(41.882004418, -87.728897024)"
41.75129535,-87.66467254,1166707,1852672,"(41.751295353, -87.664672535)"
41.74631714,-87.72180913,1151129,1850742,"(41.746317143, -87.721809125)"
41.99386542,-87.70758157,1154354,1940976,"(41.993865417, -87.707581573)"
41.794256,-87.5903178,1186861,1868493,"(41.794255997, -87.590317801)"
41.84524959,-87.69522861,1158115,1886845,"(41.845249591, -87.69522861)"
41.81234802,-87.72497807,1150094,1874797,"(41.812348017, -87.724978074)"
41.89972788,-87.66615665,1165882,1906757,"(41.89972788, -87.666156654)"
41.85884502,-87.72669238,1149507,1891737,"(41.858845015, -87.726692383)"
41.85711641,-87.71797594,1151886,1891124,"(41.857116413, -87.717975935)"
41.77306567,-87.56996699,1192479,1860820,"(41.773065672, -87.569966992)"
41.88093395,-87.7093603,1154170,1899820,"(41.880933953, -87.709360298)"
41.94345324,-87.69393056,1158202,1922633,"(41.94345324, -87.693930558)"
41.710883,-87.57004391,1192659,1838161,"(41.710883, -87.570043914)"
42.00370184,-87.69980304,1156442,1944576,"(42.003701839, -87.699803042)"
41.88158261,-87.62619758,1176815,1900232,"(41.881582612, -87.626197575)"
41.76167442,-87.57249548,1191826,1856663,"(41.761674422, -87.572495478)"
41.94139585,-87.76007167,1140213,1921756,"(41.941395848, -87.760071668)"
41.78036785,-87.66787567,1165751,1863259,"(41.780367847, -87.667875665)"
41.89101444,-87.68670069,1160313,1903539,"(41.891014442, -87.686700694)"
41.76324878,-87.65332126,1169770,1857052,"(41.763248776, -87.653321264)"
41.91581741,-87.73383945,1147415,1912484,"(41.915817411, -87.733839448)"
41.96840758,-87.71265522,1153042,1931689,"(41.968407575, -87.712655221)"
41.80711758,-87.60432001,1183003,1873147,"(41.807117582, -87.604320012)"
41.8602878,-87.70914991,1154282,1892297,"(41.8602878, -87.709149909)"
41.81414957,-87.6066687,1182341,1875704,"(41.814149573, -87.606668699)"
41.87180322,-87.71177692,1153536,1896488,"(41.871803218, -87.711776916)"
41.910397,-87.62886278,1176003,1910726,"(41.910396998, -87.628862782)"
41.77342728,-87.66405412,1166813,1860738,"(41.773427282, -87.66405412)"
41.88574165,-87.63001876,1175762,1901739,"(41.885741649, -87.630018761)"
41.97870913,-87.76842032,1137852,1935338,"(41.97870913, -87.768420315)"
41.93447367,-87.75653562,1141192,1919240,"(41.934473673, -87.756535624)"
41.74988521,-87.62579416,1177320,1852243,"(41.749885207, -87.625794162)"
41.96141794,-87.68191918,1161420,1929204,"(41.961417936, -87.681919175)"
41.75281351,-87.59186974,1186568,1853388,"(41.752813514, -87.591869744)"
41.76556459,-87.57813111,1190276,1858067,"(41.765564594, -87.578131109)"
41.76668676,-87.56978969,1192548,1858496,"(41.766686762, -87.56978969)"
41.77490169,-87.68719011,1160498,1861227,"(41.774901694, -87.68719011)"
41.75814658,-87.68795929,1160334,1855120,"(41.758146575, -87.687959292)"
41.79929229,-87.76493406,1139233,1869965,"(41.799292285, -87.764934063)"
41.92847179,-87.69675917,1157473,1917168,"(41.928471792, -87.696759165)"
41.73377525,-87.61372312,1180663,1846400,"(41.733775252, -87.613723116)"
41.75489905,-87.56265819,1194532,1854218,"(41.754899052, -87.562658189)"
41.88410748,-87.77067195,1137466,1900861,"(41.88410748, -87.770671948)"
41.72783013,-87.63176578,1175756,1844193,"(41.727830132, -87.631765777)"
41.72773856,-87.64338341,1172585,1844134,"(41.727738563, -87.643383406)"
41.7502291,-87.67343852,1164318,1852265,"(41.750229101, -87.673438518)"
41.75416959,-87.59919492,1184565,1853865,"(41.754169585, -87.599194924)"
41.68056508,-87.70589288,1155647,1826814,"(41.680565084, -87.705892884)"
41.77007938,-87.62828866,1176579,1859596,"(41.770079376, -87.628288655)"
41.85432513,-87.73084619,1148387,1890082,"(41.85432513, -87.730846192)"
41.76126187,-87.63456489,1174893,1856369,"(41.761261874, -87.634564888)"
41.77210104,-87.61179188,1181073,1860370,"(41.772101036, -87.611791875)"
41.80400615,-87.61092787,1181211,1871998,"(41.804006154, -87.610927869)"
41.66842017,-87.62716636,1177189,1822555,"(41.668420174, -87.627166357)"
41.77163245,-87.64821411,1171139,1860118,"(41.77163245, -87.648214113)"
41.99840596,-87.67071144,1164364,1942706,"(41.998405962, -87.670711435)"
41.77750561,-87.63867807,1173723,1862279,"(41.777505605, -87.638678069)"
41.85497224,-87.63481581,1174547,1890516,"(41.854972235, -87.634815814)"
41.87946265,-87.74839024,1143545,1899209,"(41.879462649, -87.748390237)"
41.87650258,-87.62925351,1175998,1898374,"(41.876502584, -87.629253507)"
41.87258622,-87.72165345,1150844,1896754,"(41.872586218, -87.72165345)"
41.7369867,-87.66187885,1167510,1847464,"(41.736986697, -87.661878847)"
41.83608584,-87.61166809,1180911,1883686,"(41.836085835, -87.611668085)"
41.98356017,-87.66413828,1166193,1937310,"(41.983560167, -87.664138276)"
41.78614681,-87.70985491,1154286,1865279,"(41.786146813, -87.709854914)"
41.87504157,-87.74354338,1144876,1897607,"(41.875041569, -87.743543377)"
41.79161329,-87.65602485,1168951,1867382,"(41.791613294, -87.656024853)"
41.76511501,-87.589987,1187043,1857875,"(41.765115011, -87.589987002)"
41.66975591,-87.62481295,1177828,1823047,"(41.669755907, -87.624812951)"
41.93114915,-87.77515753,1136133,1917995,"(41.931149149, -87.775157527)"
41.85287138,-87.63052213,1175723,1889760,"(41.852871384, -87.63052213)"
41.78202889,-87.5913866,1186608,1864035,"(41.782028888, -87.591386599)"
41.73644986,-87.56113479,1195008,1847499,"(41.736449862, -87.561134789)"
41.80050977,-87.68543656,1160906,1870562,"(41.800509767, -87.685436557)"
41.96934967,-87.725634,1149510,1932007,"(41.969349668, -87.725634004)"
41.85450516,-87.72232864,1150707,1890164,"(41.854505163, -87.722328639)"
41.7733401,-87.66652224,1166140,1860701,"(41.773340095, -87.66652224)"
41.88722668,-87.65890502,1167892,1902217,"(41.887226676, -87.658905022)"
41.89796539,-87.73421948,1147357,1905978,"(41.897965391, -87.734219484)"
41.90332362,-87.72510338,1149825,1907948,"(41.90332362, -87.725103379)"
41.94881967,-87.78149896,1134366,1924423,"(41.948819669, -87.781498964)"
41.72928951,-87.57674271,1190771,1844852,"(41.72928951, -87.576742709)"
41.87362094,-87.73522529,1147145,1897105,"(41.873620935, -87.735225293)"
41.89517376,-87.7367138,1146685,1904956,"(41.895173763, -87.736713804)"
41.82798748,-87.67277999,1164280,1880601,"(41.827987481, -87.672779989)"
41.90624044,-87.72972646,1148559,1909002,"(41.90624044, -87.729726463)"
41.87087406,-87.68858897,1159854,1896196,"(41.870874059, -87.68858897)"
41.71390053,-87.66642641,1166334,1839042,"(41.713900533, -87.666426412)"
41.73644171,-87.55140727,1197663,1847520,"(41.736441706, -87.551407273)"
41.88679453,-87.64802436,1170856,1902083,"(41.886794531, -87.648024358)"
41.77021435,-87.61859844,1179222,1859667,"(41.770214345, -87.618598435)"
41.86394152,-87.64682569,1171249,1893758,"(41.863941521, -87.646825691)"
41.90788121,-87.66761104,1165463,1909725,"(41.907881208, -87.667611038)"
41.87489055,-87.75159702,1142683,1897537,"(41.874890549, -87.751597019)"
41.90853852,-87.72526328,1149768,1909848,"(41.908538516, -87.725263281)"
41.88577598,-87.66943808,1165028,1901666,"(41.885775975, -87.669438077)"
41.89615759,-87.70657858,1154887,1905373,"(41.896157591, -87.706578581)"
41.76919261,-87.57149021,1192076,1859405,"(41.769192612, -87.571490209)"
41.90860249,-87.72283801,1150428,1909876,"(41.908602486, -87.722838013)"
41.7982806,-87.73066361,1148580,1869660,"(41.798280598, -87.730663613)"
41.87856117,-87.74812306,1143620,1898881,"(41.878561173, -87.748123058)"
41.70609236,-87.6100731,1181744,1836321,"(41.706092362, -87.610073099)"
41.78965293,-87.59357951,1185986,1866808,"(41.789652932, -87.593579512)"
41.6497162,-87.53989206,1201097,1815947,"(41.649716203, -87.539892061)"
41.72963349,-87.54985592,1198109,1845043,"(41.729633491, -87.549855923)"
41.89185911,-87.62966151,1175841,1903969,"(41.891859113, -87.629661507)"
41.85667896,-87.64203963,1172574,1891122,"(41.856678961, -87.642039627)"
41.80846826,-87.67867328,1162728,1873476,"(41.80846826, -87.67867328)"
41.70725731,-87.53287126,1202821,1836932,"(41.707257308, -87.532871261)"
41.89067247,-87.66957101,1164978,1903450,"(41.890672471, -87.669571012)"
41.8989202,-87.73208379,1147936,1906330,"(41.898920202, -87.732083792)"
41.85443472,-87.71992505,1151362,1890143,"(41.854434721, -87.71992505)"
41.93870185,-87.643481,1171941,1921008,"(41.93870185, -87.643481003)"
41.89585495,-87.68033799,1162032,1905316,"(41.895854952, -87.68033799)"
41.77432619,-87.73972677,1146169,1860914,"(41.774326192, -87.739726774)"
41.7678672,-87.63227914,1175497,1858781,"(41.767867195, -87.632279142)"
41.92089887,-87.78414268,1133712,1914244,"(41.92089887, -87.784142682)"
41.92084123,-87.7841395,1133713,1914223,"(41.920841226, -87.784139502)"
41.96571082,-87.69232549,1158578,1930747,"(41.965710822, -87.692325492)"
41.76148945,-87.71496121,1152958,1856284,"(41.761489447, -87.714961213)"
41.81805979,-87.60921815,1181634,1877123,"(41.818059794, -87.609218152)"
41.77289487,-87.57525533,1191037,1860745,"(41.772894867, -87.575255332)"
41.88489248,-87.75523008,1141669,1901175,"(41.884892478, -87.75523008)"
41.85613653,-87.63223364,1175247,1890946,"(41.856136531, -87.632233643)"
41.78873274,-87.65293467,1169802,1866339,"(41.788732742, -87.652934669)"
41.7715217,-87.64943237,1170807,1860075,"(41.771521704, -87.649432366)"
41.91863873,-87.75529671,1141568,1913472,"(41.918638734, -87.755296705)"
41.85449144,-87.72232877,1150707,1890159,"(41.854491442, -87.72232877)"
41.94257875,-87.75681177,1141097,1922193,"(41.94257875, -87.75681177)"
41.86823189,-87.70502674,1155384,1895200,"(41.86823189, -87.705026738)"
41.71480686,-87.53286183,1202798,1839683,"(41.714806855, -87.532861834)"
41.95946442,-87.69271164,1158490,1928470,"(41.959464416, -87.692711644)"
41.69431519,-87.70707741,1155287,1831822,"(41.694315194, -87.70707741)"
41.69300954,-87.68980812,1160007,1831381,"(41.693009537, -87.689808119)"
41.68567527,-87.68955904,1160095,1828709,"(41.685675274, -87.689559041)"
41.67887532,-87.62391858,1178045,1826372,"(41.678875319, -87.623918575)"
41.69258075,-87.70456054,1155979,1831195,"(41.692580752, -87.70456054)"
41.68085981,-87.68482977,1161400,1826964,"(41.680859813, -87.684829772)"
41.85792446,-87.65811909,1168190,1891541,"(41.857924463, -87.658119088)"
41.74951725,-87.59950812,1184494,1852169,"(41.74951725, -87.599508123)"
41.75095672,-87.57231056,1191911,1852758,"(41.750956716, -87.572310555)"
41.74252759,-87.66566858,1166460,1849475,"(41.742527592, -87.665668575)"
41.89615728,-87.66185967,1167062,1905465,"(41.89615728, -87.661859667)"
41.87871741,-87.73847157,1146248,1898956,"(41.878717405, -87.738471571)"
41.74888589,-87.55042075,1197891,1852057,"(41.748885887, -87.550420751)"
41.76791019,-87.6638732,1166878,1858728,"(41.767910191, -87.663873198)"
41.86823952,-87.6274424,1176516,1895367,"(41.868239517, -87.627442396)"
41.95052958,-87.67721799,1162729,1925246,"(41.950529582, -87.677217993)"
41.74580273,-87.60444976,1183157,1850804,"(41.745802731, -87.604449755)"
41.9182603,-87.74615483,1144057,1913351,"(41.918260297, -87.746154827)"
41.68824905,-87.62778063,1176962,1829779,"(41.688249045, -87.627780633)"
41.68143627,-87.70611871,1155583,1827131,"(41.681436273, -87.706118711)"
41.9395503,-87.72719977,1149161,1921145,"(41.939550298, -87.727199774)"
41.7943789,-87.67431703,1163955,1868351,"(41.7943789, -87.674317031)"
41.82711015,-87.64534077,1171761,1880340,"(41.827110151, -87.645340772)"
41.99448837,-87.7917838,1131463,1941047,"(41.994488367, -87.791783804)"
41.84289837,-87.62332072,1177715,1886142,"(41.842898366, -87.623320723)"
41.92505513,-87.73291147,1147644,1915852,"(41.925055129, -87.732911474)"
41.94388225,-87.70653777,1154771,1922764,"(41.94388225, -87.706537774)"
41.80540767,-87.60428438,1183018,1872524,"(41.805407672, -87.60428438)"
41.7656767,-87.56894026,1192783,1858130,"(41.765676702, -87.568940263)"
41.80593684,-87.67462407,1163839,1872562,"(41.805936839, -87.674624067)"
41.68965187,-87.6350475,1174973,1830274,"(41.689651874, -87.6350475)"
41.90597698,-87.74720416,1143802,1908873,"(41.905976975, -87.747204158)"
41.73472862,-87.61127239,1181329,1846753,"(41.734728619, -87.611272389)"
41.93749295,-87.77951635,1134932,1920299,"(41.937492952, -87.779516354)"
41.75502187,-87.66841242,1165676,1854022,"(41.755021869, -87.668412421)"
41.97768552,-87.69312852,1158327,1935109,"(41.977685519, -87.693128518)"
41.73058682,-87.59861723,1184796,1845273,"(41.730586816, -87.598617225)"
41.80503173,-87.74552832,1144510,1872092,"(41.805031726, -87.745528318)"
41.88093381,-87.7093346,1154177,1899820,"(41.880933814, -87.709334595)"
42.00299404,-87.8164945,1124727,1944105,"(42.002994036, -87.816494497)"
41.96659232,-87.69786533,1157069,1931057,"(41.966592324, -87.697865333)"
41.81428634,-87.61973005,1178780,1875724,"(41.814286343, -87.619730054)"
41.97385992,-87.76393619,1139083,1933579,"(41.97385992, -87.763936191)"
41.73863198,-87.55145398,1197643,1848318,"(41.738631979, -87.551453984)"
41.88467173,-87.68510475,1160765,1901231,"(41.884671732, -87.685104751)"
41.73024043,-87.60628895,1182703,1845129,"(41.730240434, -87.606288953)"
41.67562554,-87.62740606,1177102,1825180,"(41.675625542, -87.627406058)"
41.73103455,-87.55127868,1197716,1845550,"(41.731034547, -87.551278684)"
41.850774,-87.7052233,1155377,1888838,"(41.850774, -87.705223304)"
41.76277567,-87.62810471,1176651,1856935,"(41.762775674, -87.628104709)"
41.916976,-87.74241156,1145079,1912890,"(41.916976003, -87.742411558)"
41.9157309,-87.76098479,1140027,1912402,"(41.915730897, -87.760984794)"
41.86547096,-87.77341995,1136762,1894065,"(41.865470962, -87.773419953)"
41.87886043,-87.72647007,1149516,1899031,"(41.87886043, -87.726470068)"
41.97846262,-87.66480951,1166025,1935451,"(41.978462615, -87.664809509)"
41.71616335,-87.57339877,1191726,1840077,"(41.716163348, -87.573398768)"
41.9816783,-87.80114236,1128948,1936363,"(41.981678296, -87.801142363)"
41.82504802,-87.62483146,1177357,1879634,"(41.825048022, -87.624831462)"
41.75350759,-87.66190459,1167456,1853484,"(41.753507587, -87.661904591)"
41.87977651,-87.72430222,1150104,1899369,"(41.87977651, -87.724302219)"
41.96153761,-87.72784444,1148929,1929156,"(41.961537609, -87.727844442)"
41.75975405,-87.64344741,1172474,1855800,"(41.759754047, -87.643447409)"
41.90816845,-87.7534588,1142094,1909660,"(41.908168445, -87.753458801)"
41.9171772,-87.72575079,1149613,1912995,"(41.917177198, -87.725750785)"
41.6823841,-87.63854163,1174040,1827618,"(41.682384097, -87.638541632)"
41.94550677,-87.74704439,1143747,1923278,"(41.945506767, -87.747044393)"
41.67051317,-87.64327743,1172781,1823282,"(41.670513172, -87.643277426)"
41.91301047,-87.68153355,1161659,1911565,"(41.913010466, -87.681533548)"
41.93974783,-87.66489428,1166112,1921343,"(41.939747825, -87.664894277)"
41.77421207,-87.59036955,1186910,1861189,"(41.77421207, -87.590369552)"
41.92841317,-87.6887118,1159663,1917163,"(41.928413173, -87.688711799)"
41.6568025,-87.54713846,1199093,1818511,"(41.656802495, -87.547138456)"
41.92577776,-87.80631819,1127666,1915984,"(41.925777756, -87.806318189)"
41.96932185,-87.72194602,1150513,1932004,"(41.969321854, -87.721946021)"
41.75848552,-87.68674273,1160665,1855246,"(41.758485518, -87.686742731)"
41.80398265,-87.67457807,1163857,1871850,"(41.803982647, -87.674578065)"
41.70984598,-87.62718195,1177061,1837650,"(41.709845975, -87.627181948)"
41.76395524,-87.61123803,1181249,1857403,"(41.763955235, -87.611238028)"
41.77477387,-87.69328075,1158837,1861168,"(41.774773874, -87.693280748)"
42.01702577,-87.67127625,1164158,1949490,"(42.017025773, -87.671276246)"
41.84178876,-87.72812697,1149160,1885519,"(41.841788757, -87.728126973)"
41.8027418,-87.61498751,1180108,1871528,"(41.802741802, -87.614987506)"
41.76966845,-87.58881637,1187348,1859537,"(41.769668446, -87.588816373)"
41.88399419,-87.67790285,1162728,1900999,"(41.883994189, -87.677902846)"
41.7581734,-87.56271797,1194505,1855411,"(41.758173399, -87.562717973)"
41.75577759,-87.66669673,1166142,1854301,"(41.755777588, -87.666696733)"
41.92843923,-87.68846532,1159730,1917173,"(41.928439231, -87.688465321)"
41.97282611,-87.70615846,1154797,1933312,"(41.972826111, -87.706158459)"
41.93886902,-87.64435764,1171702,1921067,"(41.938869023, -87.644357635)"
41.70126306,-87.60627125,1182797,1834570,"(41.701263058, -87.606271246)"
41.98451587,-87.66567674,1165772,1937655,"(41.984515872, -87.665676741)"
41.75442765,-87.57971298,1189880,1854005,"(41.754427651, -87.579712984)"
41.85630933,-87.71997688,1151343,1890826,"(41.856309328, -87.71997688)"
41.84396226,-87.6582182,1168203,1886453,"(41.843962258, -87.658218199)"
41.97446638,-87.81006522,1126538,1933720,"(41.974466376, -87.810065222)"
41.92651254,-87.75869828,1140623,1916335,"(41.926512538, -87.758698279)"
41.78767684,-87.68386438,1161370,1865889,"(41.787676835, -87.683864384)"
41.99731627,-87.79440859,1130743,1942073,"(41.997316266, -87.794408587)"
41.92899314,-87.65458825,1168947,1917446,"(41.928993141, -87.654588245)"
41.92622466,-87.64087409,1172687,1916467,"(41.926224659, -87.64087409)"
41.79082501,-87.72921899,1148993,1866946,"(41.790825008, -87.729218985)"
41.82484524,-87.62310196,1177829,1879564,"(41.824845242, -87.623101964)"
41.76505628,-87.58474599,1188473,1857866,"(41.765056283, -87.584745993)"
41.65291815,-87.61401639,1180829,1816936,"(41.652918149, -87.614016387)"
41.77778117,-87.73494712,1147464,1862182,"(41.777781168, -87.734947117)"
41.97403282,-87.69260612,1158479,1933779,"(41.974032816, -87.692606122)"
41.75944416,-87.59662781,1185249,1855793,"(41.759444161, -87.596627814)"
41.6968742,-87.54378355,1199876,1833121,"(41.696874196, -87.543783545)"
41.80587306,-87.60800563,1182002,1872685,"(41.805873058, -87.608005632)"
41.89964573,-87.67140285,1164454,1906716,"(41.899645727, -87.671402854)"
41.90263448,-87.76688736,1138452,1907619,"(41.90263448, -87.766887357)"
41.77588094,-87.59852943,1184679,1861778,"(41.775880938, -87.598529432)"
41.7526297,-87.60647979,1182582,1853287,"(41.752629696, -87.606479789)"
41.91759103,-87.75596018,1141390,1913089,"(41.917591031, -87.755960176)"
41.91823127,-87.71399044,1152811,1913402,"(41.918231269, -87.713990438)"
41.77899382,-87.70156866,1156565,1862689,"(41.778993823, -87.701568663)"
41.78977246,-87.64138752,1172948,1866743,"(41.789772463, -87.641387517)"
41.66265156,-87.63660921,1174626,1820432,"(41.662651561, -87.636609213)"
41.93083807,-87.69640121,1157564,1918031,"(41.930838072, -87.696401213)"
41.73514799,-87.5444141,1199576,1847066,"(41.735147988, -87.544414097)"
41.96019203,-87.7082163,1154271,1928704,"(41.96019203, -87.708216304)"
41.79381042,-87.65398845,1169500,1868187,"(41.79381042, -87.653988451)"
41.75149229,-87.58659673,1188011,1852919,"(41.751492287, -87.586596725)"
41.83502943,-87.72704944,1149471,1883058,"(41.835029429, -87.727049437)"
41.89711335,-87.65970091,1167647,1905818,"(41.897113353, -87.659700909)"
41.89836904,-87.77454683,1136377,1906051,"(41.898369037, -87.774546829)"
41.90025636,-87.69049008,1159256,1906899,"(41.900256361, -87.690490082)"
41.94577594,-87.68580208,1160407,1923496,"(41.945775942, -87.68580208)"
41.81272764,-87.60443981,1182953,1875191,"(41.812727639, -87.604439812)"
41.80309016,-87.67018231,1165058,1871534,"(41.803090162, -87.670182311)"
41.99232922,-87.65734414,1168015,1940520,"(41.992329222, -87.657344137)"
41.92017573,-87.80429928,1128228,1913946,"(41.920175726, -87.804299275)"
41.75128149,-87.56380088,1194232,1852897,"(41.751281494, -87.563800882)"
41.80035991,-87.696426,1157910,1870485,"(41.800359912, -87.696426003)"
41.79785333,-87.73187052,1148252,1869502,"(41.797853326, -87.731870522)"
41.76000361,-87.57922625,1189995,1856038,"(41.760003613, -87.579226245)"
41.99014223,-87.72818405,1148763,1939579,"(41.990142233, -87.728184048)"
41.92561749,-87.65361716,1169221,1916218,"(41.925617492, -87.653617159)"
41.96520621,-87.67158506,1164220,1930606,"(41.965206212, -87.671585056)"
41.90895212,-87.67343014,1163876,1910103,"(41.908952116, -87.673430143)"
41.9170168,-87.75636952,1141280,1912879,"(41.917016799, -87.756369515)"
41.77605967,-87.60461686,1183018,1861829,"(41.776059671, -87.604616855)"
41.76395583,-87.56890937,1192797,1857503,"(41.763955825, -87.568909373)"
41.81263679,-87.63939908,1173423,1875079,"(41.812636794, -87.639399077)"
41.96809222,-87.74180701,1145115,1931518,"(41.968092221, -87.741807008)"
41.93186219,-87.72121974,1150808,1918355,"(41.931862192, -87.72121974)"
41.9236369,-87.72674778,1149325,1915347,"(41.923636898, -87.726747784)"
41.79002675,-87.64626182,1171618,1866825,"(41.79002675, -87.646261817)"
41.78441304,-87.63642187,1174318,1864801,"(41.78441304, -87.636421873)"
41.79416871,-87.63231898,1175408,1868365,"(41.794168712, -87.632318975)"
41.87818536,-87.64108084,1172772,1898961,"(41.878185359, -87.641080837)"
41.84179522,-87.70983978,1154143,1885557,"(41.841795224, -87.709839783)"
41.75093604,-87.6828716,1161742,1852503,"(41.750936036, -87.682871596)"
41.68095732,-87.54102394,1200683,1827328,"(41.680957319, -87.541023937)"
41.81774924,-87.62143783,1178304,1876982,"(41.817749235, -87.621437827)"
41.90292516,-87.62852983,1176116,1908004,"(41.90292516, -87.628529829)"
41.76318462,-87.62811123,1176648,1857084,"(41.763184615, -87.628111227)"
41.92016397,-87.77346017,1136621,1913995,"(41.920163966, -87.773460168)"
41.7437479,-87.55760657,1195947,1850167,"(41.743747899, -87.557606571)"
41.80183895,-87.59979167,1184254,1871234,"(41.801838953, -87.599791667)"
41.9979773,-87.67586261,1162965,1942539,"(41.997977301, -87.675862608)"
41.7770203,-87.67750473,1163134,1862019,"(41.777020295, -87.677504729)"
41.70989736,-87.65021046,1170773,1837618,"(41.709897361, -87.650210458)"
42.00167851,-87.67334849,1163638,1943893,"(42.001678506, -87.673348489)"
41.8190506,-87.63675081,1174126,1877422,"(41.819050598, -87.636750812)"
41.79984191,-87.70251553,1156251,1870284,"(41.799841911, -87.702515527)"
41.93140712,-87.71008506,1153839,1918211,"(41.931407124, -87.710085057)"
41.69009416,-87.62303012,1178254,1830462,"(41.690094161, -87.623030124)"
41.74707952,-87.5637338,1194264,1851366,"(41.747079521, -87.563733801)"
41.7757101,-87.634936,1174749,1861633,"(41.775710104, -87.634935999)"
41.75173985,-87.64285159,1172660,1852881,"(41.751739849, -87.642851585)"
41.71132645,-87.67692768,1163474,1838082,"(41.711326446, -87.676927679)"
41.89282462,-87.71135645,1153595,1904149,"(41.892824617, -87.711356453)"
41.69276817,-87.60999538,1181806,1831466,"(41.692768166, -87.609995376)"
41.9100226,-87.77148411,1137183,1910303,"(41.9100226, -87.771484112)"
41.97564024,-87.66835847,1165068,1934415,"(41.975640236, -87.668358466)"
41.93649779,-87.65399045,1169088,1920182,"(41.93649779, -87.653990453)"
41.73575252,-87.62542903,1177462,1847094,"(41.735752519, -87.625429032)"
41.72894385,-87.63079017,1176019,1844601,"(41.728943852, -87.630790168)"
41.89241416,-87.70201684,1156139,1904018,"(41.892414156, -87.702016835)"
41.86546081,-87.70564127,1155224,1894189,"(41.86546081, -87.705641272)"
41.73456699,-87.58515143,1188459,1846755,"(41.734566992, -87.585151434)"
41.91682225,-87.66483596,1166193,1912989,"(41.916822252, -87.664835959)"
41.74373406,-87.5600325,1195285,1850156,"(41.743734064, -87.560032503)"
